term,pvalue,odds_ratio,log_pval
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,3.7066020500786466e-07,45.598684210526315,6.431024038392389
JNK/MAPK pathway,0.0001433784212809019,11.147153598281418,3.8435162058775
Jak-STAT signaling pathway,0.039124306127884693,2.7813765182186234,1.4075533516180956
Keratinocyte differentiation,1.076649406078373e-06,15.15206508135169,5.967925694839029
Kit receptor signaling pathway,0.0016986381066930376,8.522328303048967,2.769899137321267
L1CAM interactions,0.0119086988211107,4.767044473850756,1.9241356881966862
LKB1 signaling events,2.8513869309844163e-07,18.856772184743125,6.544943845268825
LPA receptor mediated events,0.4602664315463081,1.6447264076130057,0.3369906982014403
LPA4-mediated signaling events,0.14670960650197734,6.697487113402063,0.8335414477504198
Lagging strand processive biosynthesis,0.00040386121351780683,24.990384615384617,3.3937678540942873
Leading strand biosynthesis,0.0003303914994300054,27.07421875,3.4809711350748196
Leishmaniasis,0.03051685283823955,4.628348214285714,1.5154602566103963
Leptin influence on immune response,0.6459311913017397,0.9697750702905341,0.18981374335101678
Leptin signaling pathway,0.019972390874143837,5.494173728813561,1.699569943076438
Leukocyte transendothelial migration,0.6684331382326227,0.9114459423737775,0.17494202766730643
Lipid and lipoprotein metabolism,0.836535504669514,0.6518865503080082,0.07751562176096946
"Lipid digestion, mobilization, and transport",0.3672319516565859,2.2290592783505154,0.4350595392778377
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha),0.6525109981726224,0.9523656111929308,0.18541216382810774
Lissencephaly gene (LIS1) in neuronal migration and development,0.17027981338656417,5.639175257731958,0.7688368344476252
Long-term depression,0.02842002229244523,4.7649356617647065,1.5463755857511896
Long-term potentiation,5.148587197338522e-05,10.129426129426129,4.288311927575535
Lysosome,0.31333755256777146,1.7862694300518134,0.503987553105398
Lysosome vesicle biogenesis,0.0015598052278887765,14.760653409090908,2.8069296283982133
M phase pathway,0.061706324601216354,3.442652925531915,1.2096703205917192
MAL role in Rho-mediated activation of SRF,0.17027981338656417,5.639175257731958,0.7688368344476252
MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35,0.1224733614426235,8.24425059476606,0.9119583622099636
MAP kinase inactivation of SMRT corepressor,0.13062725901808753,7.65500736377025,0.8839661859564942
MAP kinase signaling pathway,1.3735315600368538e-11,19.423887587822016,10.862161357217293
MAPK cascade role in angiogenesis,3.109471569179891e-05,11.162765671240248,4.507313409715464
MAPK signaling pathway,2.1686155736992297e-13,8.902602142476672,12.663817427708294
MAPK/TRK pathway,1.6976926339958064e-05,18.223684210526315,4.77014093567199
MEK activation,0.0023152074475831256,35.92227979274611,2.6354100891798353
MHC class II antigen presentation,0.002870755634524688,5.503987240829346,2.542003774098492
Mammalian calpain regulation of cell motility,0.2300144462282104,3.9667812142038947,0.6382448869381769
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha,0.016737932942436497,5.894886363636363,1.7762981763978933
Mechanism of protein import into the nucleus,0.10593662000803392,9.744142455482663,0.9749538876896126
Meiosis,0.18350059690795475,2.6188550486541136,0.7363625186957647
Meiotic recombination,0.09256493574705874,4.05748362498778,1.0335534959906088
Meiotic synapsis,0.09542881488812656,3.9821531375935524,1.0203204695581043
Melanocyte development and pigmentation pathway,0.0072536748679006766,17.955958549222796,2.13944191473865
Melanogenesis,0.06953497576797638,3.2679924242424243,1.1577966923566942
Melanoma,0.14422103104689768,3.069578090303479,0.8409714039603836
Membrane trafficking,0.008347404620221066,4.217870257037943,2.07844853461541
Messenger RNA decay by 5' to 3' exoribonuclease,0.1387057762680982,7.144329896907217,0.8579054527758414
Messenger RNA processing,0.0006589261595693321,4.4983084142748,3.1811632504869296
Messenger RNA splicing: major pathway,0.026402821620795294,4.909801136363636,1.5783496584006158
Metabolism,0.8273978380984534,0.784963819958301,0.08228561820378767
MicroRNA regulation of DNA damage response,0.0005197188512718881,8.269138755980862,3.2842315301371627
MicroRNAs in cardiomyocyte hypertrophy,0.00015063992544555105,8.22420634920635,3.8220599079316053
MicroRNAs in muscle cell differentiation,9.157437029080484e-06,21.031376518218625,5.038226059069848
Mismatch repair,0.0013820210323809605,15.464285714285714,2.8594853475714537
Mitochondrial fatty acid beta-oxidation,0.20070210188170493,4.657552666965486,0.6974480792771076
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family,0.0022165736090437693,5.860780984719864,2.6543178418648874
Mitochondrial pathway of apoptosis: caspases,0.16364596553136254,2.826424870466321,0.7860946971635839
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family,0.02945850191495663,4.695652173913044,1.5307893425786074
Mitochondrial protein import,0.013141919082511224,6.4859374999999995,1.88134121117739
Mitochondrial tRNA aminoacylation,0.18563227739757251,5.101620029455081,0.7313465072287818
Mitotic G1-G1/S phases,0.13309297472915052,2.4285714285714284,0.8758448680180851
Mitotic G2-G2/M phases,0.009168639193086,5.166043380703067,2.037695117414916
Modulation of interferon signaling by chaperones,0.20070210188170493,4.657552666965486,0.6974480792771076
Multi-step regulation of transcription by PITX2,0.2371738579669811,3.824926362297496,0.6249331819450555
Muscle contraction,0.3731213970017703,2.18346307595203,0.42814984521447363
Myc active pathway,0.008469410337745153,5.292555229217214,2.0721468253219473
Myc repressed pathway,0.03159503283401414,4.562940140845071,1.5003811889746648
Myocyte adrenergic pathway,0.14742396564432467,3.0261986426330005,0.831431910635372
Myometrial relaxation and contraction pathways,0.0006493171713739824,5.161787805226331,3.1875431119364857
NCAM signaling for neurite out-growth,0.14103318301545478,3.1142149132687544,0.8506786922736902
NF-kappaB activation,0.06322583191462171,17.868556701030926,1.1991054475738672
NF-kappaB activation by non-typeable Hemophilus influenzae,0.003207228804471694,11.193965517241379,2.4938700562939107
NF-kappaB activation through FADD/RIP-1 pathway,0.11424338383014326,8.931701030927833,0.9421689417986903
NF-kappaB signaling pathway,0.0015598052278887765,14.760653409090908,2.8069296283982133
NFAT involvement in hypertrophy of the heart,0.027401451376236913,4.836287313432836,1.5622264332381042
NGF signaling via TRKA from the plasma membrane,6.383545400775027e-08,9.81146480331263,7.194938048500157
NICD trafficking to the nucleus,0.1224733614426235,8.24425059476606,0.9119583622099636
NOD signaling pathway,1.5456241932028392e-05,9.768516024777808,4.810896092991042
NOD-like receptor (NLR) proteins,0.08054845139195692,13.400128865979383,1.093942804821335
Natural killer cell receptor signaling pathway,0.00025592733766624347,9.75046992481203,3.591883321133248
Natural killer cell-mediated cytotoxicity,0.3673696296425198,1.574900944833892,0.43489674956490243
Nectin adhesion pathway,0.2512945986406452,3.569587628865979,0.5998168460901644
Nef in HIV-1 replication and disease pathogenesis,0.029550917542631245,7.974668969487623,1.5294290299260345
Nef-mediated downregulation of MHC class I complex cell surface expression,0.00446506737574186,23.944732297063904,2.3501719834289316
Nerve growth factor (NGF) pathway,0.17799170263297123,5.356958762886598,0.7496002425489997
Neural crest differentiation,0.5769016147760607,1.173331822816359,0.23889824542849106
Neurofascin interactions,0.07192734969562722,15.315169366715757,1.1431059418369847
Neuronal system,0.4926630409759879,1.1412366548042705,0.3074500167838236
Neurotrophic factor-mediated Trk receptor signaling,0.00248931397940162,7.62303664921466,2.6039203219845692
Neurotrophin signaling pathway,2.906971102653186e-08,10.662434407796102,7.536559285402135
Nicotine activity on dopaminergic neurons,0.18563227739757251,5.101620029455081,0.7313465072287818
Nicotinic acetylcholine receptor role in the regulation of apoptosis,0.16249594749656032,5.952749140893471,0.7891574654655851
Nitric oxide signaling pathway,0.1932021937817595,4.869493908153702,0.7139879465442134
Nitric oxide stimulation of guanylate cyclase,0.2371738579669811,3.824926362297496,0.6249331819450555
Non-coding RNA metabolism,0.0001089237967283824,11.875858123569794,3.9628772289787144
Non-small cell lung cancer,0.09256493574705874,4.05748362498778,1.0335534959906088
Notch signaling pathway,0.005662936572204703,4.653171390013495,2.246958302667266
Nuclear beta-catenin signaling and target gene transcription regulation,0.000108048421911416,8.774603174603174,3.96638157177166
Nuclear events mediated by MAP kinases,0.033440247198175996,7.423977130605681,1.4757305208141527
Nuclear receptor transcription pathway,0.38473717881258146,2.097634930260764,0.41483584391682066
Nuclear receptors,0.30522404131897385,2.8170103092783503,0.5153812616707675
Nuclear receptors in lipid metabolism and toxicity,0.27876062226053816,3.149029714978775,0.5547685747016575
Nuclear signaling by ErbB4,0.05554072210253787,5.517736149860503,1.2553884781487983
Nucleotide excision repair,0.017516619385422344,5.789341517857142,1.7565497066110372
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",5.26547327856179e-06,15.693877551020408,5.278562586865941
Olfactory transduction,0.9131790307231233,0.4898597069112679,0.03944406974618711
Oncostatin M,0.5558916822529557,1.0364077669902911,0.25500982421412693
Oocyte meiosis,9.514083581100144e-05,7.202525352952873,4.021633037628001
Opioid signaling,0.173526287667035,2.7186987604118844,0.7606347241933573
Osteopontin signaling,0.10593662000803392,9.744142455482663,0.9749538876896126
PAC1 receptor pathway,0.006484771083677755,8.5390625,2.1881053501659133
PDGFA signaling pathway,0.002926377218507844,11.594308035714285,2.5336696927844313
PDGFB signaling pathway,3.7074703674916356e-08,10.392126415783705,7.430922311448953
PGC-1a regulation,0.2227881885043922,4.119547977795401,0.6521078377502931
PI3K class IB pathway,0.1224733614426235,8.24425059476606,0.9119583622099636
PI3K class IB pathway in neutrophils,0.0007319397682440233,10.8717277486911,3.1355246558207313
PI3K pathway,6.543435890408902e-07,16.444771389769123,6.184194148249108
PI3K/AKT activation,0.29870016632774776,2.893285037614935,0.5247645355639236
PI3K/PLC/TRK pathway,0.00037459025696269115,13.182294145644931,3.426443522749271
PIK3C1/AKT pathway,1.956726996270811e-05,17.63497453310696,4.708469763143124
PIP2 hydrolysis,0.21549446391506416,4.284536082474227,0.6665638824499875
PKA activation in glucagon signaling,0.013222242078498894,12.671746418774763,1.8786948958519687
PKA-mediated phosphorylation of key metabolic factors,0.05444315184458716,21.443298969072167,1.2640567403921257
PPAR signaling pathway,0.13786098130494773,3.1601645839683026,0.8605586344896843
PPAR-gamma coactivator role in obesity and thermogenesis,0.08908987638259896,11.910652920962198,1.050171643673199
Packaging of telomere ends,0.26515526480833157,3.346166237113402,0.5764997452962883
Pancreatic cancer,0.00431384394218056,6.482144252559194,2.3651355700067103
Pancreatic secretion,0.2446551175285257,2.1455958549222798,0.6114456955339019
Pathogenic Escherichia coli infection,0.4183152540558909,1.8762886597938144,0.3784962983849177
Pathways in cancer,0.003525314152977898,3.1273023303144396,2.4528021754596745
Peptide G-protein coupled receptors,0.8361552518278019,0.5533988402061856,0.07771307812053489
Phagosome,0.42289754009896535,1.3987605404856243,0.3737648410402655
Phosphoinositides and their downstream targets,0.21549446391506416,4.284536082474227,0.6665638824499875
Phospholipase C epsilon pathway,0.11424338383014326,8.931701030927833,0.9421689417986903
Phospholipase C-mediated cascade,0.09256493574705874,4.05748362498778,1.0335534959906088
Phospholipids as signaling intermediaries,0.29211534990025895,2.973797250859106,0.5344456213837704
Physiological and pathological hypertrophy  of the heart,0.2227881885043922,4.119547977795401,0.6521078377502931
Plasma membrane estrogen receptor signaling,0.32443560325067855,2.6105104350012573,0.48887149278742975
"Platelet activation, signaling and aggregation",0.12569426237385958,2.136021979161267,0.9006845463096173
Platelet aggregation (plug formation),0.29870016632774776,2.893285037614935,0.5247645355639236
Platelet homeostasis,0.5396820113612119,1.3026778979129998,0.267862057563398
Post-translational regulation of adherens junction stability and disassembly,0.3672319516565859,2.2290592783505154,0.4350595392778377
Pre-NOTCH expression and processing,0.4183152540558909,1.8762886597938144,0.3784962983849177
Presenilin action in Notch and Wnt signaling,0.010618135103002382,7.051290760869565,1.9739517530846018
Prion diseases,0.28546902572627564,3.0589101620029453,0.5444410071586674
Progesterone-initiated oocyte maturation,0.02070430748301282,9.789448893075836,1.683939291186039
Progesterone-mediated oocyte maturation,0.0013089105298535056,6.650513478818999,2.883090038490417
Prolactin activation of MAPK signaling,7.563112471102227e-05,9.403628117913833,4.121299441159375
Prolactin receptor signaling pathway,0.1387057762680982,7.144329896907217,0.8579054527758414
Prolactin regulation of apoptosis,0.30307764118888325,1.832336920419822,0.5184461014629889
Propanoate metabolism,0.27198956267461555,3.244611059044049,0.565447761259152
Prostate cancer,0.05149138703469154,3.720905172413793,1.2882654093302828
Proteasome degradation,0.4500696849452427,1.6971035837015218,0.34672023857093065
Protein metabolism,0.002961935431126224,2.819331219806763,2.528424413137981
Protein processing in the endoplasmic reticulum,0.2029781765307937,1.96655868902439,0.6925506533269045
Purine metabolism,0.01908820462956863,3.3955592105263155,1.7192349179205828
Pyrimidine metabolism,0.0025283319003405035,5.676809210526316,2.597165915743672
RAGE pathway,0.4344141373577756,1.782216494845361,0.3620960497254603
RANKL regulation of apoptosis and immune response,0.15387290013777846,2.9430051813471505,0.8128378607205666
RANKL signaling pathway,0.0001565376604103469,10.923684210526316,3.8053811613713115
RIG-I-like receptor signaling pathway,0.004534990974683345,6.386510625192485,2.3434235729146073
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways,0.034948055264522354,4.377322635135136,1.4565769861954223
RNA degradation,1.9585602839586636e-05,12.199294532627865,4.708063056443065
RNA polymerase,0.03147161042529415,7.689489267209475,1.5020810333522996
RNA polymerase I promoter opening,0.2582571411207384,3.4542733621549715,0.5879476608772561
RNA polymerase I transcription,1.3099126657759779e-05,13.177777777777777,4.88275765857014
RNA polymerase I transcription initiation,3.68142525361738e-06,26.045112781954884,5.433984012862428
"RNA polymerase I, RNA polymerase III, and mitochondrial transcription",3.171133511284174e-05,8.66674635429118,4.498785472891434
RNA polymerase II promoter escape,0.0012175467006245962,16.23828125,2.9145143718508306
RNA polymerase II transcription,0.01512532420194706,4.425045410834491,1.8202953077427564
RNA polymerase III transcription,0.3492312985854747,2.378006872852234,0.45688684115821454
RNA polymerase III transcription initiation From type 3 promoter,0.2371738579669811,3.824926362297496,0.6249331819450555
RNA polymerase III transcription initiation from type 2 promoter,0.2300144462282104,3.9667812142038947,0.6382448869381769
RSK activation,0.0017470714243798242,43.108808290155444,2.757689339676512
RXR/VDR pathway,0.2227881885043922,4.119547977795401,0.6521078377502931
Rab GTPases mark targets in the endocytotic machinery,0.0002105397368262988,32.49218749999999,3.676665924266713
Rac1 cell motility signaling pathway,0.0005543443896331841,8.145326001571092,3.2562203434878807
Rap1 signaling,1.5607993206824034e-05,33.49496576721708,4.8066529326345195
Ras family activation regulation,0.03545578175775626,7.176165803108808,1.4503129345078398
Ras signaling pathway,0.025857624592540072,8.613471502590674,1.5874113740316411
Rb tumor suppressor/checkpoint signaling in response to DNA damage,0.14670960650197734,6.697487113402063,0.8335414477504198
Recruitment of repair and signaling proteins to double-strand breaks,6.355707665982407e-05,54.16406249999999,4.196836086601606
Recycling pathway of cell adhesion molecule L1,0.0024114476132571904,12.48737980769231,2.617722168334863
Reelin signaling pathway,0.03147161042529415,7.689489267209475,1.5020810333522996
Regular glucocorticoid receptor pathway,0.001059642937494363,6.992914979757084,2.974840452093325
Regulated proteolysis of p75 neurotrophin receptor,0.10593662000803392,9.744142455482663,0.9749538876896126
Regulation of NFAT transcription factors,0.07328527719249327,4.67650371705339,1.1349832651445075
Regulation of transcription by NOTCH1 intracellular domain,0.01003550788477069,7.208333333333333,1.9984606435081518
Renal cell carcinoma,0.0005197188512718881,8.269138755980862,3.2842315301371627
Repression of pain sensation by the transcriptional regulator DREAM,0.00944950026792824,15.389341228719466,2.0245911583288194
Resolution of abasic sites (AP sites),0.0007999605066035945,19.106617647058822,3.096931453242441
Retinoblastoma protein regulation,0.0035020155367161965,6.895038643729743,2.45568193149782
Retinoic acid receptor-mediated signaling,0.033440247198175996,7.423977130605681,1.4757305208141527
Retrograde neurotrophin signaling,0.13062725901808753,7.65500736377025,0.8839661859564942
Rev-mediated nuclear export of HIV-1 RNA,0.027679229961295116,8.281785571941013,1.5578459961593616
RhoA signaling pathway,0.0008672404761018404,10.353029169783095,3.061860460813234
S phase,0.004098779156386168,5.04312865497076,2.3873454809873937
SHC-related events,0.011902493389174405,13.464378238341968,1.9243620510671358
SHC1 events in EGFR signaling,0.0005804856208857005,21.65625,3.2362085336296937
SHC1 events in ERBB2 signaling,0.024087194042560798,8.972797927461139,1.6182137887442307
SHP2 signaling,0.002067955699311045,8.047702152414194,2.684458769132658
SIDS susceptibility pathways,0.4702750628744921,1.5954762271118634,0.3276480498380976
SLC-mediated transmembrane transport,0.08635227077207462,2.1902834008097165,1.063726237473304
SMAD2/3 nuclear pathway,0.18016617648601144,2.6513145269621954,0.7443267380198428
SNARE interactions in vesicular transport,0.29211534990025895,2.973797250859106,0.5344456213837704
SODD/TNFR1 signaling pathway,0.11424338383014326,8.931701030927833,0.9421689417986903
SREBF and miR-33 in cholesterol and lipid homeostasis,0.14670960650197734,6.697487113402063,0.8335414477504198
SREBP signaling,0.20813264584304503,4.463273195876289,0.6816597948603444
STAT3 pathway,0.17027981338656417,5.639175257731958,0.7688368344476252
SUMOylation by RanBP2 regulates transcriptional repression,0.15463943668508345,6.303214069132808,0.8106797410087676
Salivary secretion,0.20368129241978494,2.4395902025435703,0.6910488579510241
Selective expression of chemokine receptors during T-cell polarization,0.2227881885043922,4.119547977795401,0.6521078377502931
Selenium metabolism and selenoproteins,0.010644492526031217,14.362694300518134,1.9728750386312826
Selenium pathway,0.4344141373577756,1.782216494845361,0.3620960497254603
Senescence and autophagy,0.6074635404828478,1.0781005935645112,0.2164797829844323
Serotonin HTR1 group and FOS pathway,0.0035040606778017165,10.8203125,2.4554283820112923
Serotonin receptor 2 and ELK-SRF/GATA4 signaling,0.14670960650197734,6.697487113402063,0.8335414477504198
Serotonin receptor 4/6/7 and NR3C signaling,0.16249594749656032,5.952749140893471,0.7891574654655851
Seven transmembrane receptor signaling through beta-arrestin,0.005243941394387923,6.115773173069833,2.280342170573898
Shigellosis,0.44489967185895996,1.7245593614898571,0.3517379145708936
Signal attenuation,0.1224733614426235,8.24425059476606,0.9119583622099636
Signal transduction,0.8414359521380285,0.7267247891224978,0.07497893576852693
Signal transduction by L1,0.0044931452434492656,9.835227272727273,2.347449542366464
Signal transduction through IL-1R,0.0004598031847360984,12.427823485415107,3.3374280250012247
Signal-dependent regulation of myogenesis by corepressor MITR,0.09755235728328472,10.719072164948454,1.0107622317256026
Signaling by EGFR in cancer,9.980511696096759e-06,8.515425750719869,5.0008471920699025
Signaling by ERBB2,0.0027531036908086228,5.560418904403867,2.5601774313607684
Signaling by ERBB4,0.011488703456410374,4.820244328097732,1.9397289803193978
Signaling by FGFR in disease,0.007140204044141135,4.389006791171477,2.1462893773024843
Signaling by FGFR mutants,0.06804655621128003,4.88954309938766,1.1671938492451195
Signaling by FGFR1 fusion mutants,0.17027981338656417,5.639175257731958,0.7688368344476252
Signaling by FGFR1 mutants,0.2512945986406452,3.569587628865979,0.5998168460901644
Signaling by GPCR,0.6923847883645131,0.8748001543635261,0.15965248210502386
Signaling by NGF,1.1838645620064489e-06,6.430913348946135,5.926697979486165
Signaling by NOTCH,0.1011094163732197,2.7628205128205128,0.9952083964515778
Signaling by NOTCH1,0.03159503283401414,4.562940140845071,1.5003811889746648
Signaling by PDGF,0.005859412371880895,4.613514719000892,2.2321459362764537
Signaling by SCF-KIT,0.03728156901991026,4.26171875,1.4285058183580273
Signaling by TGF-beta receptor complex,0.1284439883439096,3.3064966121960944,0.8912862175180278
Signaling by constitutively active EGFR,0.014602495586487262,11.967184801381691,1.8355729163510328
Signaling by insulin receptor,0.08293782417331737,3.022488317757009,1.081247362291471
Signaling by interleukins,4.651055483369125e-10,13.855470056875207,9.33244847967203
Signaling by the B cell receptor (BCR),0.003002130907838963,4.492063492063492,2.5225703742804386
Signaling events mediated by HDAC class I,4.301352844461856e-06,12.06673869680851,5.366394930355132
Signaling events mediated by HDAC class II,0.30522404131897385,2.8170103092783503,0.5153812616707675
Signaling events mediated by PTP1B,0.08691566807931718,4.217007010057909,1.0609019272678846
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP),0.3307212725591104,2.5482326951399115,0.4805378696223982
Signaling events mediated by VEGFR1 and VEGFR2,0.02842002229244523,4.7649356617647065,1.5463755857511896
Signaling events mediated by focal adhesion kinase,0.02083096768185514,5.40234375,1.6812905548660602
Signaling events mediated by hepatocyte growth factor receptor (c-Met),0.00010081526510164238,8.893607893607895,3.996473703530654
Signaling events mediated by stem cell factor receptor (c-Kit),0.013141919082511224,6.4859374999999995,1.88134121117739
Signaling events regulated by Ret tyrosine kinase,0.006051104462832347,8.77027027027027,2.2181653495894613
Signaling of hepatocyte growth factor receptor,0.005635312390688961,9.014322916666666,2.2490820040558592
Signaling pathway from G-protein families,0.002926377218507844,11.594308035714285,2.5336696927844313
Signaling to ERKs,0.00037459025696269115,13.182294145644931,3.426443522749271
Signaling to p38 via RIT and RIN,0.00944950026792824,15.389341228719466,2.0245911583288194
Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK),0.03147161042529415,7.689489267209475,1.5020810333522996
Small cell lung cancer,0.04474719449042091,3.94874237804878,1.3492341884044672
Smooth muscle contraction,0.1932021937817595,4.869493908153702,0.7139879465442134
Sonic Hedgehog (Shh) pathway,0.14670960650197734,6.697487113402063,0.8335414477504198
Spermatogenesis regulation by CREM,0.07192734969562722,15.315169366715757,1.1431059418369847
Spliceosome,0.6981323843516061,0.8392726682360582,0.15606221585552535
Splicing regulation through Sam68,0.09755235728328472,10.719072164948454,1.0107622317256026
Sprouty regulation of tyrosine kinase signals,0.01604202845842314,11.336787564766839,1.7947407175605101
Stathmin and breast cancer resistance to antimicrotubule agents,0.2582571411207384,3.4542733621549715,0.5879476608772561
Stress induction of HSP regulation,0.00944950026792824,15.389341228719466,2.0245911583288194
Syndecan 1 pathway,0.3552874165952021,2.3261990138951143,0.44942017387865085
Syndecan 2 pathway,0.27198956267461555,3.244611059044049,0.565447761259152
Systemic lupus erythematosus,0.7302974154482313,0.7663724690350812,0.1365002363413755
T cell activation co-stimulatory signal,0.18563227739757251,5.101620029455081,0.7313465072287818
T cell receptor calcium pathway,0.03147161042529415,7.689489267209475,1.5020810333522996
T cell receptor downstream signaling,1.926297568832882e-06,30.390350877192983,5.715276623483622
T cell receptor regulation of apoptosis,1.4469446945487153e-05,3.5088216578932148,4.839548068266819
T cell receptor signaling in naive CD4+ T cells,0.02542416039892387,4.985576923076923,1.5947533802001082
T cell receptor signaling in naive CD8+ T cells,0.015240198938225542,6.117924528301887,1.8170093638881708
T cell receptor signaling pathway,5.02507401687881e-05,6.700048614487118,4.298857536915375
T cell receptor/JNK pathway,0.008318795386126931,16.573933838182544,2.079939557727821
T cell receptor/Ras pathway,0.008318795386126931,16.573933838182544,2.079939557727821
T cell signal transduction,1.32340557514906e-05,10.02321083172147,4.878307040123606
TACI and BCMA stimulation of B cell immune responses,0.1224733614426235,8.24425059476606,0.9119583622099636
TAK1 activates NF-kappaB by phosphorylation and activation of IKK complex,7.827026532364276e-05,20.727000747943155,4.106403193989
TAK1-mediated activation of p38 MAPK,5.093596571046521e-07,42.089068825910935,6.29297545550641
TAp63 pathway,0.015240198938225542,6.117924528301887,1.8170093638881708
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),0.14670960650197734,6.697487113402063,0.8335414477504198
TGF-beta regulation of extracellular matrix,0.606988126832523,0.9496200394033212,0.2168198039849562
TGF-beta regulation of skeletal system development,0.19019609078520802,2.5562546262028127,0.7207984136228954
TGF-beta signaling pathway,1.388771483408334e-06,7.047515527950311,5.857369209740706
"TNF-alpha effects on cytokine activity, cell motility, and apoptosis",0.13309297472915052,2.4285714285714284,0.8758448680180851
TNF-alpha signaling pathway,1.1589905907113963e-11,16.626003210272874,10.935920089850647
TNF/stress-related signaling,1.8862549271109704e-07,29.989898989898986,6.724399612788621
TNFR1 signaling pathway,0.002926377218507844,11.594308035714285,2.5336696927844313
TNFR2 signaling pathway,0.0006846295299162848,20.3017578125,3.1645443725029794
TP53 network,0.17027981338656417,5.639175257731958,0.7688368344476252
TPO signaling pathway,0.024087194042560798,8.972797927461139,1.6182137887442307
TRAF6 mediated NF-kB activation,0.1932021937817595,4.869493908153702,0.7139879465442134
TRAF6-mediated IRF7 activation,0.2512945986406452,3.569587628865979,0.5998168460901644
TRAF6-mediated IRF7 activation in TLR7/8 or 9 signaling,0.09755235728328472,10.719072164948454,1.0107622317256026
TRAF6-mediated induction of TAK1 complex,0.00040386121351780683,24.990384615384617,3.3937678540942873
TRAIL signaling pathway,0.029550917542631245,7.974668969487623,1.5294290299260345
TSH regulation of gene expression,0.23093543328238736,2.235427461139896,0.6365094265527224
TWEAK signaling pathway,0.000670224861114899,11.151026983487716,3.173779466615995
Taste transduction,0.3904645155574521,2.0571966693100716,0.4084184275941422
Telomerase protein component gene hTERT transcriptional regulation,0.10593662000803392,9.744142455482663,0.9749538876896126
Telomerase regulation,0.13156580131193946,3.2562411681582666,0.880856984822897
Telomere extension by telomerase,0.06322583191462171,17.868556701030926,1.1991054475738672
Telomere maintenance,0.00023671655178711124,9.92822966507177,3.62577137410096
"Telomeres, telomerase, cellular aging, and immortality",0.014602495586487262,11.967184801381691,1.8355729163510328
Th1/Th2 differentiation pathway,0.20070210188170493,4.657552666965486,0.6974480792771076
Thrombin signaling through protease-activated receptors,0.39613880874818547,2.018284380470725,0.4021526087455021
Thromboxane A2 receptor signaling,0.01597914101606792,6.004340277777778,1.7964465705795096
Thymic stromal lymphopoietin (TSLP) pathway,0.5729185991770125,1.186426116838488,0.2419070786251839
Thyroid cancer,0.002661217185350517,12.024305555555554,2.5749196806721026
Thyroid-stimulating hormone signaling pathway,3.699537134467412e-05,10.795732500650534,4.431852609046895
Tie2 signaling,0.16249594749656032,5.952749140893471,0.7891574654655851
Tight junction,0.0015939837674036068,5.1282242063492065,2.797516105626818
Tob role in T-cell activation,0.17027981338656417,5.639175257731958,0.7688368344476252
Toll receptor cascades,3.398541525303944e-09,10.037900874635568,8.468707419253509
Toll-like receptor signaling pathway regulation,5.840245187450079e-05,6.550207961972668,4.233568919784629
Transcription,8.117262680337953e-06,6.484286612193588,5.090590399730148
Transcription factor regulation of microRNAs related to cardiac hypertrophy,0.08054845139195692,13.400128865979383,1.093942804821335
Transcriptional activity of SMAD2/SMAD3-SMAD4 heterotrimer,0.32443560325067855,2.6105104350012573,0.48887149278742975
Transcriptional activity regulation by PML,0.013222242078498894,12.671746418774763,1.8786948958519687
Transcriptional regulation of white adipocyte differentiation,0.16364596553136254,2.826424870466321,0.7860946971635839
Transfer RNA aminoacylation,0.07064987013800486,4.780656303972366,1.1508886320942582
Translation,8.972737587906991e-05,6.138146167557932,4.047075033217529
Transmembrane transport of small molecules,5.629806316602097e-05,3.763288018038213,4.249506546015057
Transmission across chemical synapses,0.26173654984914885,1.7135139627659572,0.5821356266553483
Transport of mature mRNAs derived from intronless transcripts,2.921676644594165e-05,16.076625386996906,4.5343678511119405
Transport of mature transcript to cytoplasm,0.00017060026175863972,10.708978328173375,3.7680203068130114
Trefoil factor initiation of mucosal healing,0.005635312390688961,9.014322916666666,2.2490820040558592
Tumor necrosis factor (TNF) pathway,0.002926377218507844,11.594308035714285,2.5336696927844313
Tumor suppressor Arf inhibits ribosomal biogenesis,0.02236904680954535,9.363370128407299,1.6503525216778219
Type 1 diabetes mellitus,0.3369487551115262,2.4888515943418845,0.4724361438306183
Type 2 diabetes mellitus,0.08137598510522023,4.38955271227662,1.0895037409961426
Ubiquitin-mediated degradation of phosphorylated Cdc25A,0.4551917909557359,1.6705057989690721,0.34180557871925227
Ubiquitin-mediated proteolysis,0.03905158046301285,3.25504861630516,1.4083613850267394
VEGF signaling pathway,0.005755622916628457,5.947643979057591,2.2399076668883082
