term,pvalue,odds_ratio,log_pval
Human cytomegalovirus and MAP kinase pathways,0.0008604752211580153,18.725661057692307,3.0652616314018313
Huntington's disease,0.5567817146806638,1.0775224200590896,0.2543150358681932
Hyaluronan metabolism,0.14060560302748734,7.066326530612245,0.8519973726630284
Hypertrophy pathway,0.01861087499813122,10.46084109796021,1.7302332078511333
Hypoxia and p53 in the cardiovascular system,0.0239841090626244,9.03305785123967,1.6200764096297073
Hypoxia-inducible factor in the cardivascular system,0.15780120611124027,6.182440476190476,0.8018896817003982
ID regulation of gene expression,0.01861087499813122,10.46084109796021,1.7302332078511333
IGF-1 receptor and longevity,1.339138029560577e-06,33.614886731391586,5.873174656455505
IGF1 pathway,3.7474108334418685e-15,60.123684210526314,14.426268692036686
IGF1 receptor signaling through beta-arrestin,0.0001245026003162631,18.240667545015373,3.9048215779561075
IGF1 signaling pathway,2.237634403647458e-06,29.65733866362079,5.650210869303947
Immune system,9.976443032056681e-11,4.089700820445115,10.00102427303139
"Immune system signaling by interferons, interleukins, prolactin, and growth hormones",2.750410517165997e-08,6.3547943880019355,7.560602479975513
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell,0.12037418254604701,2.5483234714003946,0.9194666491255311
Import of palmitoyl-CoA into the mitochondrial matrix,0.08689403031341879,12.369642857142857,1.0610100588907552
Inactivation of GSK3 by Akt causes accumulation of beta-catenin in alveolar macrophages,0.0036532107038293755,10.694196428571429,2.4373252785487036
Induction of apoptosis through DR3 and DR4/5 death receptors,0.2979377375561124,2.9068627450980395,0.5258744844506612
Influence of Ras and Rho proteins on G1 to S transition,0.0033240553014757942,11.090811965811964,2.478331759579264
Influenza infection,0.765196436557579,0.6923876592890676,0.11622706110551476
Influenza viral RNA transcription and replication,0.36183913028011394,1.5947677110665226,0.4414844691351238
Inhibition of cellular proliferation by Gleevec,0.000106180583269962,19.110190936277892,3.973954893326843
Inhibition of platelet activation by aspirin,0.012373628309334726,13.252950558213715,1.9075029338655065
Inhibition of replication initiation of damaged DNA by RB1/E2F1,0.12306060623598611,8.24484126984127,0.909880949768915
Inhibitor of DNA binding (ID) signaling pathway,0.012373628309334726,13.252950558213715,1.9075029338655065
Innate immune system,0.8343966555149993,0.6160211850380669,0.0786274453464963
Insulin receptor substrate (IRS) activation,0.05879835403491427,19.794285714285717,1.230634831127252
Insulin regulation of blood glucose,0.03200092321960178,7.641884431358116,1.4948374921990022
Insulin secretion regulation by acetylcholine,0.10515915097086782,9.894761904761905,0.9781529289383982
Insulin signaling pathway,8.864542324355205e-15,9.851522736754276,14.052343682075255
Integrated breast cancer pathway,3.4876996477400423e-06,7.1829662874439,5.457460922519749
Integrated cancer pathway,0.005593467031213795,9.071678321678322,2.2523189173763645
Integration of energy metabolism,0.36183913028011394,1.5947677110665226,0.4414844691351238
Integration of provirus,0.08689403031341879,12.369642857142857,1.0610100588907552
Integrin alpha-2b beta-3 signaling,5.39587358661138e-05,59.95384615384615,4.267938233440499
Integrin beta-2 pathway,0.2615216927678138,3.4088669950738915,0.5824922813335401
Integrin beta-5 pathway,0.1662701545700176,5.818487394957983,0.7791856994803751
Integrin cell surface interactions,1.543077048519411e-08,13.559177795234353,7.811612388317018
Integrin family cell surface interactions,0.2387759791032884,3.802747252747253,0.6220093654304916
Integrin signaling pathway,4.15052211839719e-06,7.034348803925578,5.381897267414196
Integrin-linked kinase signaling,3.5924487032749954e-07,18.256661639014578,6.4446094244585
Integrin-mediated cell adhesion,8.256093693782086e-06,8.769956035806981,5.083225387124124
Integrins in angiogenesis,8.615410964054919e-07,12.188515550327182,6.064724001423797
Interactions of HIV Vpr protein with host cellular proteins,0.36549418626172464,2.2451298701298703,0.4371195267622988
Interferon alpha signaling regulation,0.027875403934555433,8.27950558213716,1.5547788306602872
Interferon alpha/beta signaling,0.13888549915827406,3.1481734639629377,0.857343095977984
Interferon gamma signaling regulation,0.009679814030230929,15.293338240706662,2.0141329863300714
Interferon signaling,0.000318643887536172,5.049230486797418,3.4966944080636777
Interferon-beta enhancer pathway,0.0036532107038293755,10.694196428571429,2.4373252785487036
Interferon-gamma signaling pathway,6.391752518091217e-07,10.362665480031149,6.194380048792326
Interleukin receptor SHC signaling,0.0030137658527297968,11.517936390532546,2.5208904921731903
Interleukin-1 regulation of extracellular matrix,0.12257267966690741,2.5266052803129075,0.9116063193128371
Interleukin-1 signaling pathway,0.1337811567557319,2.4233114446529083,0.8736050531848554
Interleukin-11 pathway,0.0239841090626244,9.03305785123967,1.6200764096297073
Interleukin-12-mediated signaling events,0.48702887737447415,1.5182417582417582,0.3124452874248445
Interleukin-2 receptor beta chain in T cell activation,1.4840806839242006e-05,12.916658017644005,4.828542487446123
Interleukin-2 signaling pathway,1.5739403079114506e-05,2.960490006447453,4.803011742393886
Interleukin-2/PI3K pathway,0.00045349671731061006,12.53442028985507,3.343425852284256
Interleukin-2/STAT5 pathway,0.038604778853663646,6.850354726942748,1.4133589310455306
Interleukin-23-mediated signaling events,0.31892359593442066,2.6707850707850707,0.49631334778427455
Interleukin-3 regulation of hematopoietic cells,0.1911717961442931,4.945,0.7185761794364753
Interleukin-3 signaling pathway,1.7099878518612e-08,21.52035260565206,7.767006974922692
"Interleukin-3, interleukin-5, and GM-CSF signaling",3.5924487032749954e-07,18.256661639014578,6.4446094244585
Interleukin-4 regulation of apoptosis,0.5065412896454184,1.1170537010159651,0.2953851482616356
Interleukin-4 signaling pathway,1.1487890394702797e-06,9.603805693069306,5.939759716660518
Interleukin-5 regulation of apoptosis,0.015686141222887084,3.579923717059639,1.8044838793396671
Interleukin-5 signaling pathway,3.39925983522081e-08,19.467041989209477,7.468615637214638
Interleukin-6 regulation of target genes,0.14060560302748734,7.066326530612245,0.8519973726630284
Interleukin-6 signaling pathway,8.620377377631027e-05,9.18980044345898,4.064473721479778
Interleukin-7 signaling pathway,0.005593467031213795,9.071678321678322,2.2523189173763645
Interleukin-9 signaling pathway,0.012373628309334726,13.252950558213715,1.9075029338655065
Internal ribosome entry pathway,0.0027035126475499875,33.14673046251993,2.5680715943708345
Intestinal immune network for IgA production,0.3906684086451852,2.0576388888888886,0.4081917065274246
Ion channel and phorbal esters signaling pathway,0.001467653313599866,49.72488038277512,2.8333765205589847
Ion channel function in vascular endothelium,0.1662701545700176,5.818487394957983,0.7791856994803751
JNK/MAPK pathway,0.4207426382708231,1.8630727762803234,0.37598347413129235
Jak-STAT signaling pathway,0.004184991684148817,3.661790104642893,2.3783054006412994
KIT signaling regulation,5.477737377724437e-07,42.02467637540453,6.261398793210055
Keap1-Nrf2 pathway,0.13187721709433686,7.610256410256412,0.8798302260217961
Keratinocyte differentiation,0.0002903207119948958,9.496244733467668,3.5371219797238846
Kit receptor signaling pathway,3.749350549541404e-09,20.09115368058545,8.426043952852858
L1CAM interactions,0.002721760947107785,5.582254584681769,2.5651500216422645
LKB1 signaling events,8.271204640991279e-06,14.457839721254356,5.082431233998184
LPA receptor mediated events,5.373933434675817e-11,20.734,10.269707717346844
Lagging strand processive biosynthesis,0.0005084578317097514,23.050295857988168,3.2937450588968837
Leishmaniasis,0.006279842012492778,5.802702513477561,2.2020512820535156
Leptin influence on immune response,0.3068760955261808,1.8155480444229841,0.5130369401292876
Leptin signaling pathway,1.9307421057511189e-07,15.13227513227513,6.714275732191125
Leukocyte transendothelial migration,2.5833927422624938e-05,7.408508732646664,4.587809564855891
Lipid and lipoprotein metabolism,0.3703303092952689,1.2278774440636968,0.43141074212012676
"Lipid digestion, mobilization, and transport",0.08692802375451363,4.22314975058536,1.060840193632221
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha),0.314273396437523,1.7826630458209407,0.5026923808958421
Lipoprotein metabolism,0.036349838973029173,7.0953520164046475,1.4394975086915944
Lissencephaly gene (LIS1) in neuronal migration and development,0.016949238781028064,11.042530568846358,1.7708498019224135
Long-term depression,0.005693553127368484,5.97649433989473,2.2446166225304727
Long-term potentiation,0.03470877218227799,4.395008484162896,1.45956074916042
Lysosome,0.12478585643541941,2.505252100840336,0.9038346359688255
MAP kinase downregulation by phosphorylation of MEK1 by Cdk5/p35,0.13187721709433686,7.610256410256412,0.8798302260217961
MAP kinase inactivation of SMRT corepressor,0.14060560302748734,7.066326530612245,0.8519973726630284
MAP kinase signaling pathway,0.1993664501979437,2.4771531100478468,0.7003479238569097
MAPK cascade role in angiogenesis,4.517696325248466e-11,21.11898148148148,10.345082965248624
MAPK signaling pathway,7.517620656723609e-07,5.226785714285715,6.1239195928079235
MAPK/TRK pathway,0.2979377375561124,2.9068627450980395,0.5258744844506612
MEF2D role in T cell apoptosis,0.05063366848155486,5.841542358570222,1.2955606062181366
MHC class II antigen presentation,0.2808847037364119,1.9408012008631204,0.5514719107227702
Malaria,0.00017289669132891628,10.71162982854782,3.762213317607183
Mammalian calpain regulation of cell motility,0.24643431450638809,3.661728395061728,0.6082988193843315
Mammalian target of rapamycin complex 1 (mTORC1)-mediated signaling,8.420180670239176e-10,101.38048780487806,9.074678589825039
Matrix metalloproteinases,0.2615216927678138,3.4088669950738915,0.5824922813335401
Maturity onset diabetes of the young,0.23104018618274688,3.955047619047619,0.6363124741359613
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha,0.0002903207119948958,9.496244733467668,3.5371219797238846
Meiosis,0.010224700073125655,5.002173913043479,1.9903494225379241
Meiotic recombination,0.017888524015060227,5.7517566568047345,1.747425491660631
Meiotic synapsis,0.43235445743076456,1.7951515151515152,0.3641600592335059
Melanogenesis,0.003698389122593498,5.177659893904514,2.4319873968803165
Melanoma,7.927715857920707e-06,10.94027149321267,5.1008519240561485
Membrane trafficking,0.390508905429015,1.497535160214586,0.40836905772885645
Messenger RNA capping,0.25401596430798784,3.53078231292517,0.5951389881320543
Messenger RNA processing,0.055419043486277034,2.51134312338391,1.2563409742632174
Messenger RNA splicing: major pathway,0.5023849518071255,1.4510504201680672,0.29896337772031356
Messenger RNA splicing: minor pathway,0.35252158312286225,2.352267573696145,0.45281428819255004
Metabolism,0.9674301500320069,0.5942578514649666,0.014380381917079714
Metabolism of vitamins and cofactors,0.40889443510579226,1.9363211951447246,0.38838879998440845
MicroRNA regulation of DNA damage response,0.0007423990602822907,7.620991468078848,3.129362586512354
MicroRNAs in cardiomyocyte hypertrophy,0.0002308965562502209,7.576463414634145,3.6365825444006203
MicroRNAs in muscle cell differentiation,0.038604778853663646,6.850354726942748,1.4133589310455306
Mismatch repair,0.0017320834228883566,14.263736263736263,2.761431194750784
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family,0.00046795174070945897,6.58441145281018,3.329798932875171
Mitochondrial pathway of apoptosis: caspases,0.04392976307797983,3.983461538461539,1.3572411389655803
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family,0.03595776588985824,4.331103678929765,1.4442072994707282
Mitotic G1-G1/S phases,0.048549013453610575,3.0240081979212414,1.3138195908024488
Modulation of interferon signaling by chaperones,0.21533310138577058,4.299378881987578,0.6668892045276783
Monocyte and its surface molecules,0.0002057694171308256,33.30128205128205,3.6866191726168482
Mu-calpain pathway,0.1492466427111281,6.594920634920635,0.82609542950131
Multi-step regulation of transcription by PITX2,0.25401596430798784,3.53078231292517,0.5951389881320543
Muscle contraction,0.3968050592000927,2.0155490767735667,0.40142279929841296
Myc active pathway,0.055803474290710434,3.5981232622798887,1.2533387613077156
Myc repressed pathway,0.5269682857400886,1.3513372472276581,0.27821552092127766
Myocyte adrenergic pathway,0.006279842012492778,5.802702513477561,2.2020512820535156
Myometrial relaxation and contraction pathways,0.466103355395311,1.2822345118995837,0.33151777064728355
N-cadherin signaling events,0.005165136171721862,9.355618990384615,2.286918224415835
NADE-dependent death signaling,0.06825789234579517,16.494444444444444,1.1658471259126781
NCAM signaling for neurite out-growth,0.005693553127368484,5.97649433989473,2.2446166225304727
NCAM1 interactions,0.36549418626172464,2.2451298701298703,0.4371195267622988
NFAT involvement in hypertrophy of the heart,0.0006957287580757757,7.738610903659448,3.157560044629286
NGF signaling via TRKA from the plasma membrane,1.1076338054349234e-10,11.940241838966614,9.955603797879695
Natural killer cell receptor signaling pathway,0.023494132737046983,5.155255305039788,1.6290405819015765
Natural killer cell-mediated cytotoxicity,0.0004991849815349902,5.411091154018859,3.301738489300385
Nectin adhesion pathway,0.0002519382128423405,14.859187690105562,3.5987059556939154
Nef in HIV-1 replication and disease pathogenesis,0.25401596430798784,3.53078231292517,0.5951389881320543
Nef-induced signal transduction,0.08689403031341879,12.369642857142857,1.0610100588907552
Negative regulation of FGFR signaling,0.00805040602240124,7.876138663967611,2.094182215428203
Negative regulation of the PI3K/Akt network,0.07762280373125871,14.137414965986393,1.1100106746206948
Nephrin interactions,0.0015268100578325278,14.977644230769231,2.816214987806788
Nerve growth factor (NGF) pathway,1.743290056287919e-06,31.51243932038835,5.758630347046637
Netrin mediated repulsion signals,0.0052060439591438,22.094630515683146,2.2834921690863723
Netrin-1 signaling,0.009184452275845233,7.481610576923077,2.036946738179163
Netrin-mediated signaling events,1.8432611112008578e-05,17.996705963938975,4.734413139484446
Neural crest differentiation,0.23623618950672703,2.2008506113769273,0.6266535711629758
Neuroactive ligand-receptor interaction,0.5189262125154611,1.0961004273504273,0.2848943912374335
Neuronal system,0.7814818871270489,0.6958838101055347,0.10708108343101895
Neurophilin interactions with VEGF and VEGF receptor,0.05879835403491427,19.794285714285717,1.230634831127252
Neuroregulin receptor degredation protein-1 controls ErbB3 receptor recycling,0.001467653313599866,49.72488038277512,2.8333765205589847
Neurotrophic factor-mediated Trk receptor signaling,9.707067780637966e-09,17.767802741812645,8.012911937857666
Neurotrophin signaling pathway,6.375465096447326e-07,8.790236849938344,6.195488127528861
Nicotinate and nicotinamide metabolism,0.2232261560962781,4.120039682539682,0.6512549191307628
Nicotinic acetylcholine receptor role in the regulation of apoptosis,3.410864342372344e-05,26.761996779388085,4.467135553102336
Nitric oxide metabolism,0.1662701545700176,5.818487394957983,0.7791856994803751
Nitric oxide signaling pathway,0.022129773592646403,9.463659147869674,1.6550230292705421
"Non-class A, B, C GPCRs",0.5853734769141269,1.1463455149501662,0.23256695920115247
Non-homologous end-joining (NHEJ) pathway,0.14060560302748734,7.066326530612245,0.8519973726630284
Non-small cell lung cancer,3.749350549541404e-09,20.09115368058545,8.426043952852858
Notch signaling pathway,0.00023615714612028918,6.168712702472293,3.6267989081281375
Nuclear beta-catenin signaling and target gene transcription regulation,0.5593671868374317,1.2326785714285715,0.25230301346218037
Nuclear events mediated by MAP kinases,0.2689522565649525,3.295079365079365,0.570324807546495
Nuclear receptors,0.32577919755916224,2.6003759398496236,0.4870766507632446
Nuclear signaling by ErbB4,0.0007496962810010249,10.837968403185794,3.125114643541962
Nucleotide G-protein coupled receptors (GPCRs),0.12306060623598611,8.24484126984127,0.909880949768915
Nucleotide excision repair,0.000314637010236693,9.319938870909745,3.5021901933586563
Nucleotide metabolism,0.5123672780690279,1.4094557823129252,0.29041861391531854
Nucleotide-like (purinergic) G-protein coupled receptors,0.15780120611124027,6.182440476190476,0.8018896817003982
Olfactory transduction,0.9879472243933883,0.2243937389770723,0.005266254569164166
Oncostatin M,0.0012775894361505694,3.3750123554413367,2.8936086878530447
Oocyte meiosis,0.10750317308620874,2.686850311850312,0.9685787168321582
Opioid signaling,0.5593671868374317,1.2326785714285715,0.25230301346218037
Ovarian infertility genes,0.2689522565649525,3.295079365079365,0.570324807546495
Oxidative stress-induced gene expression via Nrf2,0.02033821154614083,9.93732057416268,1.6916872397019505
PAC1 receptor pathway,0.06380934155563499,5.091399828241933,1.1951157368104524
PD-1 signaling,0.2763084048726825,3.18863287250384,0.558605904318704
PDGFA signaling pathway,2.0053088387742162e-08,29.688521241830067,7.697818731948326
PDGFB signaling pathway,5.440113705316406e-11,12.66506213898127,10.264392022898253
PELP1 modulation of estrogen receptor activity,0.07762280373125871,14.137414965986393,1.1100106746206948
PI3K cascade,1.1328839725482332e-07,16.34600985221675,6.945814567331999
PI3K class IB pathway,0.13187721709433686,7.610256410256412,0.8798302260217961
PI3K class IB pathway in neutrophils,0.000981635235022938,10.023671497584541,3.0080498613432005
PI3K events in ERBB2 signaling,1.6617304716190277e-14,37.927820922795796,13.779439416280574
PI3K pathway,1.6557096907487942e-05,12.646951219512195,4.781015809313516
PI3K subunit p85 role in regulation of actin organization and cell migration,0.012373628309334726,13.252950558213715,1.9075029338655065
PI3K/AKT activation,9.067183032742258e-08,22.976913345983554,7.04252761738933
PI3K/AKT signalling,1.9840791716381742e-06,66.93397745571659,5.702441001980451
PI3K/PLC/TRK pathway,3.276646265224985e-05,15.744083737864079,4.484570440934667
PIK3C1/AKT pathway,6.100503970878861e-08,24.56389452332657,7.21463428585303
PIP biosynthesis at the plasma membrane,0.29080041462787093,2.995093795093795,0.5364049785885568
PKB-mediated events,7.401661807385262e-12,46.26757425742574,11.130670762329508
PKC-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase,0.02033821154614083,9.93732057416268,1.6916872397019505
PTEN-dependent cell cycle arrest and apoptosis,3.302700297124198e-08,43.43205574912892,7.4811308344861915
Packaging of telomere ends,0.283590879432577,3.0888392857142857,0.5473077406109669
Pancreatic beta-cell development regulation,0.04326921895606476,6.407778978237382,1.363820944092531
Pancreatic cancer,7.217940916604815e-06,11.111749387254902,5.141586677235991
Pancreatic secretion,0.2734404897963687,1.9798086124401915,0.5631371766988589
Pantothenate and CoA biosynthesis,0.012373628309334726,13.252950558213715,1.9075029338655065
Pathogenic Escherichia coli infection,1.1328839725482332e-07,16.34600985221675,6.945814567331999
Pathways in cancer,2.1648086210027716e-12,7.843741297688666,11.664580491234961
Peptide G-protein coupled receptors,0.8588607916726908,0.5108382936507936,0.0660772230229321
Pertussis toxin-insensitive CCR5 signaling in macrophage,0.015354800793300809,11.692654095130877,1.8137558135375138
Phagosome,0.7921741259237212,0.6380643166357453,0.10117934667303086
Phosphatidylinositol metabolism,0.40288019679001036,1.9751428571428573,0.3948240794376139
Phosphatidylinositol signaling system,0.04533716773878843,3.9308577935222675,1.3435456142014623
Phosphoinositides and their downstream targets,0.0021924011220583006,13.02215719063545,2.659079984330359
Phospholipase C delta-1 interactions in phospholipid-associated cell signaling,0.001467653313599866,49.72488038277512,2.8333765205589847
Phospholipase C epsilon pathway,0.12306060623598611,8.24484126984127,0.909880949768915
Phospholipase C signaling pathway,3.093290890350084e-06,57.36922015182884,5.509579237405934
Phospholipase C-mediated cascade,0.4265778002743011,1.8284832451499118,0.3700017496114797
Phospholipid metabolism,0.8763809507320843,0.4781416957026713,0.057307070958264615
Phospholipids as signaling intermediaries,7.46016004025654e-08,23.743954248366013,7.12725185565672
Phototransduction,0.2615216927678138,3.4088669950738915,0.5824922813335401
Physiological and pathological hypertrophy  of the heart,0.029909570248664346,7.947942583732058,1.5241898270213232
Plasma membrane estrogen receptor signaling,1.8734079317121903e-07,20.347058823529412,6.72736764536808
"Platelet activation, signaling and aggregation",1.7600927807236584e-07,7.006542104987701,6.754464438382288
Platelet adhesion to exposed collagen,0.13187721709433686,7.610256410256412,0.8798302260217961
Platelet aggregation (plug formation),9.067183032742258e-08,22.976913345983554,7.04252761738933
Platelet endothelial cell adhesion molecule 1 (PECAM1) interactions,0.00026552112549450244,29.96971153846154,3.5759009197022853
Platelet homeostasis,0.20302518860206611,2.4464528324177444,0.6924500773958601
Platelet sensitization by LDL,0.013829082312022623,12.424043062200958,1.8592066384046468
Plexin D1 signaling,0.2232261560962781,4.120039682539682,0.6512549191307628
Polo-like kinase 1 (PLK1) pathway,0.011719900726708586,6.800152972027971,1.9310760669890252
Post-chaperonin tubulin folding pathway,0.1662701545700176,5.818487394957983,0.7791856994803751
Post-translational protein modification,0.8644997620496715,0.500315840621963,0.06323512192797519
Post-translational regulation of adherens junction stability and disassembly,2.8800648275093552e-08,19.942809083263246,7.540597736576629
Presenilin action in Notch and Wnt signaling,0.3906684086451852,2.0576388888888886,0.4081917065274246
Prion diseases,0.005593467031213795,9.071678321678322,2.2523189173763645
Prion pathway,0.1993067287442052,4.709297052154195,0.7004780389455278
Progesterone-initiated oocyte maturation,0.21533310138577058,4.299378881987578,0.6668892045276783
Progesterone-mediated oocyte maturation,0.0115254990902516,4.820674000349223,1.9383402592182144
Prolactin activation of MAPK signaling,4.538852182046674e-09,15.621136740539727,8.343053960805685
Prolactin receptor signaling pathway,0.1492466427111281,6.594920634920635,0.82609542950131
Prolactin regulation of apoptosis,0.11819057462782423,2.5704161140583555,0.9274171558603442
Prostaglandin biosynthesis and regulation,0.2763084048726825,3.18863287250384,0.558605904318704
Prostate cancer,3.0743947717001694e-07,11.390539053905389,6.512240367102027
Protein folding,0.10245278586234327,3.816157526683843,0.9894762279099948
Protein metabolism,0.15963921276242318,1.6018056305090844,0.7968604225428537
Protein processing in the endoplasmic reticulum,0.2361848961588418,1.8138778142589118,0.6267478786302264
Proteins and DNA sequences in cardicac structures,0.24643431450638809,3.661728395061728,0.6082988193843315
Purine metabolism,0.49541474270952573,1.2109079167522823,0.30503107368452187
Pyrimidine catabolism,0.12306060623598611,8.24484126984127,0.909880949768915
Pyrimidine metabolism,0.26971709177320463,1.9999033396162584,0.569091531754031
Pyruvate metabolism,0.4148483817447401,1.8989926739926741,0.3821105996806373
Pyruvate metabolism and citric acid (TCA) cycle,0.33928503496387313,2.4701190476190478,0.46943529560375324
RAC1 activity regulation,0.32577919755916224,2.6003759398496236,0.4870766507632446
RAGE pathway,0.12532112123703049,3.3622577244343526,0.9019757281784836
RANKL regulation of apoptosis and immune response,0.17401420056116168,2.7156059513665856,0.7594153093397851
RANKL signaling pathway,1.2616633760548825e-06,14.827103758169935,5.8990565035887785
RNA polymerase,0.2615216927678138,3.4088669950738915,0.5824922813335401
RNA polymerase I transcription,0.10886165666882372,3.674463937621832,0.9631250608268279
RNA polymerase I transcription initiation,0.23104018618274688,3.955047619047619,0.6363124741359613
"RNA polymerase I, RNA polymerase III, and mitochondrial transcription",0.0160495407533969,4.347195967233775,1.7945373901201103
RNA polymerase II transcription,0.6438980538476022,0.9753889674681755,0.1911828875410868
RNA polymerase III abortive and retractive initiation,0.01861087499813122,10.46084109796021,1.7302332078511333
RNA polymerase III transcription,0.07799083615698035,4.51174423662462,1.1079564234666848
RNA polymerase III transcription termination,0.0239841090626244,9.03305785123967,1.6200764096297073
RORA activates circadian expression,0.03200092321960178,7.641884431358116,1.4948374921990022
Rac1 cell motility signaling pathway,0.03595776588985824,4.331103678929765,1.4442072994707282
Ran role in mitotic spindle regulation,0.0052060439591438,22.094630515683146,2.2834921690863723
Ras family activation regulation,0.00400157627888376,10.324933687002654,2.397768900078892
Ras signaling pathway,0.002448325008194086,12.478966346153845,2.6111309313400923
Ras-independent pathway in NK cell-mediated cytotoxicity,0.0258997883335941,8.639900145620969,1.5867037851823667
Rb tumor suppressor/checkpoint signaling in response to DNA damage,0.012373628309334726,13.252950558213715,1.9075029338655065
Recycling pathway of cell adhesion molecule L1,0.034148120061592326,7.358497253234095,1.4666332003089513
Reelin signaling pathway,1.1342201079668654e-05,20.159223300970876,4.945302657612847
Regular glucocorticoid receptor pathway,0.009813271626091281,5.065737173607289,2.008186179950836
Regulation of NFAT transcription factors,0.3844696252800695,2.101519756838906,0.4151379656007462
Regulation of transcription by NOTCH1 intracellular domain,0.3844696252800695,2.101519756838906,0.4151379656007462
Regulatory RNA pathways,0.23104018618274688,3.955047619047619,0.6363124741359613
Renal cell carcinoma,2.2935094932879684e-09,16.90563575564799,8.639499457897795
Repression of pain sensation by the transcriptional regulator DREAM,0.1492466427111281,6.594920634920635,0.82609542950131
Response to elevated platelet cytosolic calcium,0.010224700073125655,5.002173913043479,1.9903494225379241
Retinoblastoma protein regulation,0.029943506561660487,4.670597956730769,1.5236973425632079
Retinoic acid receptor-mediated signaling,0.038604778853663646,6.850354726942748,1.4133589310455306
Retrograde neurotrophin signaling,0.14060560302748734,7.066326530612245,0.8519973726630284
Reversal of insulin resistance by leptin,0.0002057694171308256,33.30128205128205,3.6866191726168482
Rheb GTPase activity by AMPK regulation,0.00015547791668420814,37.46574519230769,3.8083312873012174
Rho GTPase cycle,0.35459183766652946,1.6210683190838497,0.4502712656250752
Riboflavin metabolism,0.15780120611124027,6.182440476190476,0.8018896817003982
S phase,0.027309140027921487,3.6661791428444803,1.5636919756936147
S1P/S1P3 pathway,0.0033240553014757942,11.090811965811964,2.478331759579264
S6K1 signaling,1.1909795082424466e-08,126.12257281553399,7.924095710837785
SARS coronavirus protease,0.07762280373125871,14.137414965986393,1.1100106746206948
SHC-related events,0.013829082312022623,12.424043062200958,1.8592066384046468
SHC1 events in EGFR signaling,0.013829082312022623,12.424043062200958,1.8592066384046468
SHC1 events in ERBB2 signaling,1.8655012212834098e-07,30.393658536585367,6.7292044623044855
SHP2 signaling,6.117926265149644e-09,18.85835522327743,8.213395761550688
SMAD2/3 nuclear pathway,0.05118754483098754,3.7335937499999994,1.290835700532293
SNARE interactions in vesicular transport,0.31199861900410847,2.74510582010582,0.5058473282899629
SREBF and miR-33 in cholesterol and lipid homeostasis,0.012373628309334726,13.252950558213715,1.9075029338655065
SREBP signaling,0.2232261560962781,4.120039682539682,0.6512549191307628
SRF and microRNAs in smooth muscle differentiation and proliferation,0.12306060623598611,8.24484126984127,0.909880949768915
STAT3 pathway,0.016949238781028064,11.042530568846358,1.7708498019224135
Salivary secretion,0.012928212926883967,4.651836872261543,1.8884615037067694
Salmonella infection,0.12306060623598611,8.24484126984127,0.909880949768915
Segmentation clock,0.2387759791032884,3.802747252747253,0.6220093654304916
Selenium pathway,0.023494132737046983,5.155255305039788,1.6290405819015765
Sema4D in semaphorin signaling,0.036349838973029173,7.0953520164046475,1.4394975086915944
Sema4D-mediated inhibition of cell attachment and migration,0.08689403031341879,12.369642857142857,1.0610100588907552
Semaphorin interactions,5.740286438775326e-05,9.945461815273891,4.241066435881514
Senescence and autophagy,5.260878309086001e-09,12.792134831460674,8.278941743879269
Serotonin HTR1 group and FOS pathway,0.283590879432577,3.0888392857142857,0.5473077406109669
Serotonin receptor 2 and ELK-SRF/GATA4 signaling,0.15780120611124027,6.182440476190476,0.8018896817003982
Serotonin receptor 4/6/7 and NR3C signaling,0.17465434089094634,5.494973544973544,0.7578206158576744
Seven transmembrane receptor signaling through beta-arrestin,0.039841897955250616,4.150040064102564,1.3996599811956545
Shigellosis,3.2138429006116817e-06,12.704044117647058,5.492975356279886
Signal amplification,0.2763084048726825,3.18863287250384,0.558605904318704
Signal attenuation,0.0003354369163310594,27.243881118881117,3.4743891430519023
Signal regulatory protein (SIRP) family interactions,9.163225760461115e-06,40.15265700483092,5.037951613302425
Signal transduction,2.272490491929812e-12,4.425687555495446,11.643497925184567
Signal transduction by L1,0.005593467031213795,9.071678321678322,2.2523189173763645
Signal transduction of S1P receptor,0.2232261560962781,4.120039682539682,0.6512549191307628
Signaling by EGFR,3.397617352698532e-05,74.94591346153845,4.468825533933443
Signaling by EGFR in cancer,1.754907988339186e-08,11.265742574257425,7.755745649115035
Signaling by ERBB2,1.2206181417084614e-13,18.002956864564005,12.913420179533182
Signaling by ERBB4,1.0814329066490946e-11,16.785384711310638,10.966000419522105
Signaling by FGFR in disease,7.367501680713086e-07,8.64166562147247,6.132679756404493
Signaling by FGFR mutants,0.01105223982022863,6.958631484794276,1.9565496999886114
Signaling by FGFR1 fusion mutants,0.016949238781028064,11.042530568846358,1.7708498019224135
Signaling by FGFR1 mutants,0.038604778853663646,6.850354726942748,1.4133589310455306
Signaling by GPCR,0.5232172832259991,1.018718391513507,0.2813179185719618
Signaling by Hippo,0.1911717961442931,4.945,0.7185761794364753
Signaling by NGF,5.902498553229437e-08,7.031774697383835,7.228964110699816
Signaling by NOTCH,0.703372022086937,0.8271308523409363,0.15281491053558527
