"","WT__WT","WT__WT.1","WT__WT.2","WT__ARID1A_KO","WT__ARID1A_KO.1","WT__ARID1A_KO.2","WT__MED12_KO","WT__MED12_KO.1","WT__MED12_KO.2","Vermurafenib_1uM__WT","Vermurafenib_1uM__WT.1","Vermurafenib_1uM__WT.2","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__ARID1A_KO.1","Vermurafenib_1uM__ARID1A_KO.2","Vermurafenib_1uM__MED12_KO","Vermurafenib_1uM__MED12_KO.1","Vermurafenib_1uM__MED12_KO.2","Trametinib_10nM__WT","Trametinib_10nM__WT.1","Trametinib_10nM__WT.2","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__ARID1A_KO.1","Trametinib_10nM__ARID1A_KO.2","Trametinib_10nM__MED12_KO","Trametinib_10nM__MED12_KO.1","Trametinib_10nM__MED12_KO.2","vemurafenib+trametinib__WT","vemurafenib+trametinib__WT.1","vemurafenib+trametinib__WT.2","vemurafenib+trametinib__ARID1A_KO","vemurafenib+trametinib__ARID1A_KO.1","vemurafenib+trametinib__ARID1A_KO.2","vemurafenib+trametinib__MED12_KO","vemurafenib+trametinib__MED12_KO.1","vemurafenib+trametinib__MED12_KO.2","vemurafenib+trametinib__WT.3","Vermurafenib_1uM__WT.3","Trametinib_10nM__WT.3","vemurafenib+trametinib__ARID1A_KO.3","Vermurafenib_1uM__ARID1A_KO.3","Trametinib_10nM__ARID1A_KO.3","vemurafenib+trametinib__MED12_KO.3","Vermurafenib_1uM__MED12_KO.3","Trametinib_10nM__MED12_KO.3","WT__WT.3","Vermurafenib_1uM__WT.4","Trametinib_10nM__WT.4","WT__ARID1A_KO.3","Vermurafenib_1uM__ARID1A_KO.4","Trametinib_10nM__ARID1A_KO.4","WT__MED12_KO.3","Vermurafenib_1uM__MED12_KO.4","Trametinib_10nM__MED12_KO.4","WT__WT.4","Vermurafenib_1uM__WT.5","Trametinib_10nM__WT.5","WT__ARID1A_KO.4","Vermurafenib_1uM__ARID1A_KO.5","Trametinib_10nM__ARID1A_KO.5","WT__MED12_KO.4","Vermurafenib_1uM__MED12_KO.5","Trametinib_10nM__MED12_KO.5"
"P23528;S3;",-0.330162414644235,-0.0911508187527326,-0.403163023941843,-0.23375940855693,-0.0340044435874693,-0.128946797219289,-0.0741149418102361,-0.176429338355385,-0.114352686128868,-0.0301618792504537,0.196904985052256,-0.236611307952694,0.0236493681305608,0.0837700216847919,-0.0556604323375216,-0.00109657879292642,0.0954670825430416,0.0452608016434665,0.166145682857785,-0.0545075024348921,0.0740519781136277,0.134182276559252,0.00110403650936235,0.282647201027544,0.22229193476416,0.0987562777917772,0.234673037694131,0.0960921718261085,-0.12499291352026,0.0703556088111475,-0.163752126723209,-0.326279923741724,-0.0187742799486381,0.289574502790484,0.06499462819472,0.17010856897717,-0.134000583124641,-0.0410984068668399,0.12742854771324,-0.0201390249626903,0.170918943121876,-0.103189042717119,0.179760562437978,0.159014712453866,0.106970897178002,-0.209404956224157,0.191714370199406,0.285970031832979,-0.393936883655492,-0.310415824671396,0.227094556645681,-0.133301715182606,0.00464628885143662,0.218984291842842,-0.0440616547270086,0.0475645882277478,-0.0227367005895094,-0.0649064200768169,-0.114836591922848,-0.0685730588716694,0.0405780978864336,0.0309283266514262,0.116917301277798
"P23588;S207;",-0.0105805447549142,-0.54254597342945,-0.400566442563951,-0.227683261103881,-0.424834586753148,0.00282678938794421,-0.26634980967633,-0.451695508755067,-0.302834490622495,0.129665057393054,-0.166807801165827,0.215340758250833,0.432196815655381,-0.145730791216111,0.052900193622627,0.376335356638865,0.406076306245349,0.166667284048022,-0.503909074487457,0.233233970886321,-0.0898825894287237,0.204515160612111,-0.205433877774795,-0.254088631565588,0.0954453057293188,0.345956816252252,-0.0797470113787197,0.228151537581188,0.14508029729411,-0.0157567009794036,0.31948482490074,0.165007291200373,-0.012987879798885,-0.123941999135432,0.395276313714273,0.361812365454011,0.132283364506095,0.0910287592760581,-0.0105022597922501,0.273705474602572,0.0609872083110443,0.18197807680475,0.0943744227703055,0.0039332987723539,0.154567608572602,-0.630482698591745,-0.0230164290312728,0.0979224187864211,-0.201267786976464,0.165792843393011,-0.140585972313097,-0.506073819304384,0.262097764832369,0.406056305717236,-0.0168583347408739,0.154898206508466,-0.404382264136314,-0.291433886852827,-0.141650431120305,-0.143070952470973,-0.18376914462577,0.669751563584971,-0.106878806758571
"P23588;S422;",-0.0518088036935897,0.194312711547482,-0.00121240740113582,0.740215561805352,-0.520525874944381,0.482357447902644,1.03736770850842,-1.16741658592837,0.353395097084812,0.539699903884614,0.115016493180439,0.290816775320042,0.0734417319210158,-0.00864559674089221,-0.10425345163202,0.0088226366214908,-0.667732383330134,0.0404822124628724,-0.121042540031218,-0.758396715820434,1.16985960653819,-0.0987344679848991,-0.497528981604828,-0.724388485135066,-0.286076794344552,0.376622712034739,-0.167853039853099,0.0500616898878016,0.357694386657693,0.349537635577819,0.449627181764253,0.516210752715177,0.660738930362841,0.312688159343626,0.226549191817429,-0.0166493804727065,-2.57899434441698,-1.14178651340365,-1.60013200618291,0.931564316302059,-1.04696217470573,0.768909781388752,0.605117362874963,0.859968461607852,0.334592048414486,-0.167300357602825,0.361754844907456,-0.475756355120635,0.118397238708429,-0.0498801781597358,0.192009172385834,0.646966945970409,-0.198571421141353,0.370362427993806,0.495315600638463,0.252527312388385,-0.524205217691606,-1.00759559331096,-0.500557035041553,-0.642268718153917,0.543622747760212,0.703999563907411,-0.40435092833808
"P23588;S445;",0.438755652106942,0.665067464297727,0.837112611613174,0.903485763345878,0.787676312713973,0.78248615384783,0.790229793114908,0.522071618388324,0.94620434515095,0.0276443878712828,-0.161129478215636,-0.328395661842538,-0.568333780615952,-0.2460035304829,-0.402083528623475,-0.154971306465527,-0.677872740291997,-0.128937657042382,-0.0187905055299449,-0.538204816030533,0.0371797762832897,0.111471513020047,-0.0920641874860256,-0.312396020220451,-0.357789907252278,-0.300447256170727,-0.339303159956553,-0.27806726076683,-0.153232641553355,-0.879757868646046,-0.508137773782107,-0.325553910358746,-0.0633454335369087,-0.0562452712599009,0.00873462621075496,0.460449464765954,-0.00179941021287265,-0.41880212777046,0.0645193997636351,-0.0292085060663587,-0.289442452809371,-0.000846436508598465,-0.481646445725026,-0.226480086874463,-0.519804396516298,0.831076021709402,-0.730192923742979,-0.774334967564087,1.04288752368754,-0.183430940842245,-0.4949020043522,1.17239518280566,-0.60839264328569,-0.31907190405567,0.448705891267436,-0.0385133651014561,0.48797161453961,0.42050999123352,0.0714463911666247,0.00330091293878696,0.43026258666473,-0.326930151269072,0.0432174603196817
"P23588;S459;",-0.315015864411415,0.0490048810430693,0.107578100311876,0.0845683374584743,0.322670845443389,0.135063697185048,-0.131202111729051,0.243258329759646,0.122927140946439,0.035227850600367,-0.0885031811391922,-0.0917119728728648,0.0953165682978675,-0.108632401147929,-0.209448130112121,0.291245167825457,-0.743989682432435,0.163922330707217,-0.222137432398635,0.299504375087801,-0.119561702218569,0.0257461139292747,-0.152618015768537,-0.244868976941957,0.0109074417920008,0.0870525703040997,-0.220720072570103,-0.345696100794156,-0.357642546820639,0.277255282842751,-0.038792617982238,0.410249106437975,-0.124336110940434,-0.0794183563235502,0.555533036235948,0.390385496898203,0.089696104906558,-0.0966211954331853,0.061912087415198,-0.305079273769381,0.236009123548519,-0.20249011598407,0.41990717053417,-0.295154710766435,0.0151816914074949,-0.154336874552745,0.00340631090644645,-0.210472762300551,0.261365314247718,-0.139538988393223,0.00514834058482106,0.258451612760583,0.0556152512959325,-0.130024319220971,-0.0319306065122391,0.00486159740699104,0.126472630928419,-0.0272039252046316,0.0384605906549321,0.0178345991130264,0.114449948521755,-0.208002626725528,-0.0210383718726833
"P23588;S597;",-0.0391720794249545,-0.210681207133997,-0.156962672661979,-0.045349519489559,-0.384797574720588,-0.0562866132710121,-0.0297848939968391,-0.203907835350453,0.0229454677919288,0.236210374108157,-0.0619195047174402,0.112745138366979,0.271491474084848,-0.0503097676397328,-0.0230654056421628,0.26728962298179,0.173906212230208,0.0433614003075092,-0.205045737537883,0.103693690493838,-0.0864854103128527,-0.0223716585785392,-0.0332962466963875,-0.10358262212509,-0.141204355831564,0.246655818884837,0.0841675530865111,-0.124390016553063,0.0427344014763888,-0.111536900134609,0.108653132581232,0.0841141324677184,0.117583887507996,0.0551140075278069,-0.199929435314707,0.214077255419955,0.00106031568783893,0.059460465168188,0.0401762910731932,-0.0709448606998718,-0.0286139309470102,0.179522228698243,0.0674503971108675,-0.0238088486916765,0.0498179630607978,-0.177754527339735,0.0945246504329079,0.0329384830465295,-0.177983262674794,0.295504838311423,-0.179281481048348,-0.190861803900033,0.287873743686818,-0.0887849032250608,0.00439152525231404,0.015651019425149,-0.00175719684293434,0.00224080046969349,-0.0187073323025983,-0.0217820613103932,-0.0389769535637276,0.00929021490691383,-0.015309885968984
"P24534;S95;",-0.179620131959832,-0.241502569050409,0.253834744900414,-0.365029774807517,0.246645602242532,0.147418296278493,-0.244301519059835,0.107014442742727,0.264328100278341,-0.0727341382411841,-0.17016469951088,-0.197503847408504,0.187031514058554,-0.0472740585488518,-0.155815201847497,0.151352069119742,0.715527050142783,0.0474978666576574,0.134567405021216,0.0890661755100237,0.210562838212333,-0.417183243812886,-0.127057244502672,-0.2014769403616,0.146889674720329,0.195240249691539,0.0318127524538997,-0.301349068430367,0.159833954203523,-1.05343736059813,-0.343813906942677,0.400055050495073,1.01337497933297,0.411547902711946,-2.07097777530643,0.453869354726525,0.115562266427786,0.193375509994655,0.114593476275319,-0.169547366248784,-0.169412107904905,0.00965371693916547,-0.0622518600003832,0.0866209730670946,0.0369862506350075,-0.132288404251569,0.0355916346722224,-0.00421641638231374,0.130628202864395,0.118227923417789,-0.0123401240588519,0.0166266042507915,0.143636070150604,0.0188786229871581,0.132285338467794,0.0640303870267638,0.10407342797081,-0.0694838177411124,0.00765826794817749,-0.051732344484828,0.024577072197256,0.136491811670162,0.00354634099845321
"P24928;S1878;",-0.102852406666831,0.197153117521138,-0.0600624477297236,-0.0526889503679051,0.0539397302096233,-0.597541571439007,-0.152535363972662,-0.276174454334989,-0.258473219920712,0.188985386311666,0.128688288227808,-0.177656485567988,-0.152363605808282,-0.215610880324139,-0.247692737337326,-0.154523372183849,-0.334896438580623,-0.200566117335244,0.489018474358651,0.398846423924818,0.334317180062284,0.197269724480441,0.199847441509187,0.209863164088728,0.159635826312845,0.0705195667291249,0.124841760119614,0.275406893718375,0.245661652004596,0.375130758875332,0.100813598819944,-0.0104630036339412,-0.0472464345522534,-0.0376898967486683,-0.0057873187419604,-0.168985379373776,0.152422272231154,0.303920795030083,0.109518465534466,0.0304525562382459,0.251710620021301,-0.00124083334738009,0.0945081516136818,-0.049139887612782,-0.251801786571153,-1.01300533102908,-0.583295489603939,-0.588768426704003,-0.878117621326887,-0.148402032202984,0.652509332043387,0.679534872310498,-0.0896275141141925,0.823300310764507,0.0023328692215326,0.0702708154950742,-0.119542541389866,0.324392778758722,0.0509506395095142,0.0867530270904666,-0.151281443842503,-0.0834794903854389,-0.171004010386717
"P24941;T14;",-0.108086394890182,0.00758104310283422,-0.0997559503977786,0.354652148779071,-0.360110822754131,-0.225287217271819,0.382821491527307,-0.564429882150521,-0.161002232910182,0.105527220489901,-0.216015937674377,0.16265179850886,-0.0289787520377711,0.196554047331897,-0.0669619704909983,-0.0447497925905433,-0.580772238177483,0.0457813256083896,0.172107545520186,0.342597677027436,0.239614939570528,0.351535386833826,0.478426168264419,-0.282483191663733,0.147525156928707,0.264518501518986,0.00753649095352162,-0.395397385420621,0.230029592024484,-0.527833114823973,0.269782787821471,0.0633922090929565,-0.175473642031009,-0.610850341929253,0.184881989011405,-0.0453915576471291,0.036297876584317,0.117528607522212,0.0555617707592956,0.0816851753678732,0.256797051018732,0.0134823292530478,-0.392408834993638,0.0391522489231869,0.0738124801829137,-0.666931849259485,0.139314600681807,0.530451592139025,-0.249345180611313,-0.220378307314589,0.0711490536042959,0.424490827542325,-0.333938522445551,0.221851822023898,-0.058702651138509,-0.0215105087731263,-0.112413536239201,0.0284851959423364,0.0728434392876472,-0.11596409323225,0.0415576920946087,0.0554421540748912,0.397752471950569
"P25054;S1100;",0.00911251691366416,0.429280467535719,-0.0140670618351425,0.157267866859821,-0.0278718374913764,0.1099161747192,0.194354389448031,0.00532162890955402,0.0507827299153502,0.214860590102186,0.289245483616315,0.258103040755281,0.185650657705094,0.351740797273846,0.254553514063285,0.0751547586339457,0.224762711191124,0.326062597024006,-0.119395703298442,-0.0695370442896046,-0.216294188690968,0.145344172445538,-0.262598160889649,-0.0764933718883422,0.19440175043368,-0.241539813189178,-0.0930859455878466,-0.257272507967381,-0.316301586789389,-0.412573450374904,-0.107270881525822,-0.265928298769185,-0.35185349487542,-0.494095589683929,-0.713170925512825,-0.298751694472289,-0.17484357015771,0.0129277306640235,0.0508424928658131,-0.206584269727153,0.0879743934637968,0.00718959918295345,-0.714308109839027,0.0585042178479906,0.344620621556911,0.0073090363623936,0.317172853034772,-0.443320921851516,0.00231278891867125,0.451401472393305,0.0795723268560967,0.145065413688431,0.445944887032922,-0.467190185802008,0.201749240078378,0.207402020719454,0.0645666090048692,-0.0417530201499646,0.166155982265879,0.245222811071806,0.113748581325318,-0.0698942302585647,-0.0296030609617862
"P25054;T1438;",-0.619746834776589,-0.320017282889249,-0.255163689522219,-0.287832887960731,-0.285230236215758,-0.223772895240421,-0.241770536214739,-0.226582722040694,-0.0873695120482758,0.0291166796496385,-0.0337540552682891,0.195930406874498,0.156823300683637,-0.0780773775231616,-0.0386981773510283,0.0160262602563687,-0.677326954473446,-0.0248414413360708,0.269111136809863,0.298794934792805,0.335897652377484,0.3532463765586,0.384252598134664,0.0414932062036929,0.0676779471923737,0.0046178438434267,0.39583194606538,0.0806311810243241,0.0335500319839632,-0.166043308466863,0.093108898071946,0.101927833031557,0.104820207204409,0.0944608883172385,0.0103618394126331,0.129830978727398,-0.0449792452959536,0.254805840629332,0.201405952710183,0.0963357900047749,0.107080577063151,0.123065707245828,0.150529977025234,0.11295441519567,-0.100980280141949,-0.289401367024265,-0.117264190902418,0.489789328366079,-0.504737374230039,-0.0214456979836432,0.377725262964214,-0.32299226883937,-0.441440426959512,0.356810796844646,0.0621645351401529,0.0237215322280593,0.274662408115149,-0.367152984354457,0.0572362550738022,-0.0313735316949967,-0.11471058125875,-0.039888773714077,0.0767941079047919
"P25098;S670;",-0.608723112366502,-0.0914131323249312,-0.0763108210177464,0.0993162865344541,0.096048966968079,-0.105726293311961,0.0533458882675908,-0.0257310736865837,0.011893206002925,-0.200150160767581,-0.22225565951527,-0.14705232709068,7.86663385924242e-05,0.0340596712316388,0.0138372685012763,-0.0312069868494891,-0.253144751962752,0.0699885752564748,0.116085040363715,0.304769823904438,0.155494066942933,0.448909446517587,0.153194981693594,0.349794429446003,0.39819320705798,0.445282402360408,0.169236222156692,0.380773405414057,-0.0864551266214648,-0.215181058757195,0.142276487862932,0.238852935768488,-0.590952149205955,-0.0314624647601693,0.106344870438674,-0.100421694642949,0.166139779903158,0.515269847654935,-0.373916715236493,-0.24905113843619,-0.150679744773762,-0.253365013485042,0.0600357072985194,0.302330352563922,0.431735918734605,0.291387528869963,0.573771860180801,0.268246644555188,0.00860390149832785,0.0377715089176894,-0.327005050085181,-1.66565311204903,-1.59168602538737,0.990401134269351,-0.454083134736657,0.260961455554729,0.128426056381549,0.163594308386111,-0.727439931761392,0.0783929864068153,0.843714648462511,-0.709203412744438,0.37971060291007
"P25440;S301;",-2.50701093257623,-1.95661996123844,-2.27265550941679,-1.61219084010301,-1.71442629509436,-1.61258229087773,-7.39141673385079,-2.80429285284458,-1.99186865116276,-0.517678811174039,-0.493388922108979,-0.546810959179798,-0.937911967714823,-1.1482231058153,-0.735873153158322,-0.854888570996417,-2.33558389781105,-0.601479110459997,1.95460510157212,2.22584309331558,2.26531848559745,2.05289199853788,2.07415401897377,2.27500533600008,2.05939151973713,2.1887527039187,2.28069957653731,1.19685686733632,1.15826808130493,0.919441526350324,1.26948990761507,1.09929865053464,1.1066538569521,1.10638555505482,1.44907683374723,1.39427151876661,1.23159619350571,-0.606577310867112,2.20264069817969,0.969956675932626,-1.08078815805307,2.01632231857211,1.35979218386344,-1.19112076301147,2.24611039981275,-2.22031719220565,-0.512756981267211,2.1984169609328,-2.5663262074114,-1.04975196876543,2.07621536628079,-3.38896215888774,-0.417989791210614,2.19153736818087,-2.1355606544371,-0.535113135262023,1.98334329186043,-1.50138296331171,-0.934321324511133,2.24628615110017,-1.41161874912272,-1.40936480636991,2.19823249020429
"P25787;S14;",0.209574711306217,0.049878025339449,-0.131420876230006,-0.0474609265639098,-0.249288843626892,-0.322794602662818,-0.12297545194754,-0.344301179978396,-0.375853728875061,0.150124521387463,-0.23490445779224,0.0533155733610371,-0.849908713261372,-0.0424801524980713,-0.269200827468354,-0.0750132149669942,0.0614135926030093,-0.131142357904611,0.248545001638726,0.245029159942754,0.836774194065054,0.0700103368431763,0.0231969995155926,0.290525534117594,0.450936440938993,0.240794916654251,0.0369268056654871,-0.0706486091071048,0.0833338594545478,-0.144623265095696,0.326123380349585,0.163341820946432,-0.447496265324248,-0.199558046524296,0.418866602941229,0.0613879689865436,-0.0269412857132778,-0.89327811185291,0.342263091335844,-0.022022809170931,-0.641916143897477,0.591789616434056,0.174082786241648,-0.0103471252353348,0.487188926618617,0.0337879145939758,-0.217123130961476,0.120254171411842,-0.502874941410173,0.433132946683889,0.557284590538883,-0.248444987206807,-0.393903218665607,0.14038574215609,-0.0668457427028594,0.137922584308658,-0.0293227175022531,0.0959295274176969,-0.0873438523501686,-0.119205539211501,-0.05158308341946,0.166596902006439,0.0695059633230693
"P25788;S250;",-0.290141756644835,0.0866329803080108,0.0053224574149166,0.234912494901729,-0.0931775822350778,-0.212234882726647,0.214663318949938,-0.239926821565966,-0.229113630643066,0.0788018080475927,0.0829518034180441,-0.0195653696044188,-0.0579426631832406,0.0301882029993939,0.119288626684376,-0.10034438918779,-0.199004879508493,0.217614378993135,0.136867165175314,0.196574364739886,0.0372108111331038,0.304036107725994,0.146288727262517,0.037388354338382,-0.0661972219522766,-0.285007360065184,0.0726630896107558,-0.079210362584075,0.0905509275769784,-0.031189494714133,0.0220440822553299,-0.101188500244849,-0.189525798584902,-0.093919186986491,0.115775106565326,-0.0754432885642502,-0.120692032294263,0.0264489549065274,0.107552638049947,-0.00472389165010654,0.059858032408913,0.0427867900774246,-0.00368175834418739,0.0523778640886988,-0.0485156415258575,-0.0513483859308308,0.0584517672945552,-0.0372150111878755,-0.102777961049097,0.1302063747294,-0.0517560158555294,-0.155520227213417,-0.00195531662594144,0.214323115188509,-0.154916136794827,-0.0558551667259791,0.078981381856848,0.0581727887438483,-0.0478497350906463,0.0518492071848606,0.0860462666661601,-0.0864751775577179,0.0895856575455562
"P26358;S1105;",-0.219761609858026,0.132563508814708,-0.0554838937494726,-0.0895461828792474,0.111398608705442,0.0744196419085067,0.127439048549762,-0.0794093928935086,-0.111221156945986,-0.136074051765145,0.0985495151708113,0.0567446453422177,0.371494828909005,0.233651550625517,0.32357563673072,-0.213419965951588,-0.401751596346997,0.0522949345578314,-0.0862037934235458,0.0533603738309498,0.00423198136729558,0.139489014974926,0.165108342772224,0.405443569667984,-0.11814291444054,0.0230712972519712,-0.355052026677791,-0.114380440807863,2.11588676165773e-05,-0.101700497079635,-0.065035548162797,-0.269726024921122,-0.0431868117101607,-0.0138120814933879,-0.00714865310128102,-0.152779658982106,-0.202943394405271,0.249528639036,-0.0761061099471857,0.0767663836109191,-0.100160554478109,0.165713933341078,-0.115767076812619,0.0207247915112013,-0.0654193822225399,0.0838452931588744,-0.0791902905968704,-0.038740079238101,0.0505894629074738,0.190774123852706,0.0588461038465114,-0.193975701267538,0.0647991213739878,0.0227983501432662,0.0407922284973284,-0.0702813717172008,0.155520829521827,-0.061182152469817,0.0876737729682251,-0.148411975680811,0.058070605068681,0.0155824669995959,0.0711306261410988
"P26358;S312;",-0.0471316891483965,-0.176889193059483,-0.0945365453598161,0.0837641226878711,-0.688416409215,-0.181109301186767,-0.10482436016658,-0.60222745519642,-0.179688815979302,0.252229984716945,0.116569544622089,0.153567383131237,0.505741450117943,0.176947050159353,0.108719917517858,0.0565000283007445,-0.793849064760038,0.00811704346439905,-0.00858999738348555,0.215233318091366,0.0927617376558146,0.49796518828606,-0.219132735711778,-0.122469496157124,0.28266544715497,0.087904750413349,0.00763866212950574,0.187887292741243,0.315003500985665,0.112789086922616,0.0593193529992036,-0.0405897201073091,-0.367782094213878,-0.223729398476186,0.33813825636936,-0.318125986757907,0.0224945297574138,-0.0557360702558599,0.186992454582924,-0.00110444423003276,-0.201901856276331,0.064305666320378,0.046051134405236,0.157450330875794,0.428695069140252,-0.329790758380865,0.276575525798991,0.206395548012998,-0.284559759698456,0.324872903392809,-0.114112504184468,-0.286759716982486,0.0616250392610745,0.0209123773574827,-0.094040706361323,0.13317092675963,-0.234496930335198,-0.0342146148664159,0.0363752382896325,0.36602242465832,-0.147511915508759,-0.0845769077271682,0.0464961606063029
"P26358;S714;",-0.417303416605731,0.00389145436787899,-0.131811754544796,0.418298554068604,-0.209291645761866,0.142780440472664,-0.0717660940445126,-0.0991913957207632,-0.450559391265739,0.478756222025847,0.103045268442558,-0.344480742836972,0.315715543322337,0.222046806189983,0.358322502075834,-0.225108042647203,-0.953388594795096,-0.0960437591638273,-0.260577710554945,0.199699679216033,0.270266771676526,0.435754270184217,0.18410054692293,-0.0544882472122324,0.400880554353306,0.317548266646775,0.166200508961045,-0.927641631268431,-0.0419318887813048,-0.204562976863721,0.209352339193249,0.0388516369090089,0.372993002280857,-0.463679432398115,-0.016054045690741,-0.335848628753243,0.322546094433624,0.411912940645475,-0.153053221514992,-0.299156248552526,-0.236279560494805,0.309899328382372,-0.49298277002446,-0.167192712819404,0.311220309535351,-0.025241481279562,-0.115368425216193,0.128228498575483,-0.139625573205542,0.782617539642894,0.322852290465417,-0.416874752919867,-0.3357577037671,-0.012761020939894,-0.0506546686821363,-0.0220019371726474,0.141115846932059,-0.0255967140500584,-0.243985558516503,0.105268854204726,0.338940611635932,-0.099702735268214,0.326857801570154
"P26368;S79;",0.112956899004165,-0.0215916619320943,0.119188944936503,-0.0440913283619753,0.132359590335403,-0.0569991572825565,0.198883739127314,-0.164671785126451,-0.198580687542178,0.310258700430615,-0.0794897672087461,-0.112420273587046,0.0882255354054429,-0.0981536178656063,0.14355881159304,-0.343738956228004,0.163957649947653,0.430201857467916,-0.419505978319315,-0.143520278963219,0.176221133501585,0.171450452050528,0.113933684231702,0.237500011302554,0.224255865627766,-0.123946200511891,0.102866277855261,-0.292921186459376,-0.113610805089238,0.183985241713273,-0.00207699594679455,0.237343945827204,-0.573173711175811,-0.222628774855271,-0.0937051969779859,-0.194058798059963,0.045286914735013,0.183862928995151,0.105023866912347,-0.0627070293841247,-0.0851359019899593,-0.105205125322969,-0.31087166438065,-0.094354249980772,0.123025649917244,0.0473063395243445,-0.0243160839741738,0.0946553935080658,0.0402410358678671,0.0576055487406624,0.0948215709814593,-0.0779217524332788,0.0576584694689021,-0.117572941391551,0.0692707411738699,-0.120182863383153,0.041402528727867,0.0514124084638083,0.0283552563747352,0.0943848266435864,-0.0332584348826408,0.00158651786981147,0.0473628703541335
"P26639;S39;",0.724027320386488,0.652741351584767,-0.0696411967518326,0.12763256921315,-0.0687166024511464,-0.424147416789416,0.136119938320088,-0.428207598399924,0.424997545044488,-0.0486334390627033,-0.256353029300336,-0.00296424650727509,0.0290817635668378,0.181197261332699,-0.0788080580937273,0.230079831114925,1.40575214668328,0.306118367053719,-0.893296950050702,0.253249274833489,0.234260235325146,0.287736025125726,-0.353132665825599,-0.551255121523495,0.437894394269899,-0.550505296563396,0.0169116611960156,-0.268092464117528,-0.821470415331208,-0.16740192599097,-0.000172996277752224,0.175669824978118,-0.147212787278211,-1.49385231517316,-0.0207747234677714,-0.0332996329244327,0.145458656991772,0.139430340438907,0.180790558711864,-0.0282447343849967,0.0424247295993028,0.0468860812151565,-1.14037212563557,-0.0455917671413435,0.311351650865499,0.416108861868286,-0.394870552810471,-0.471602807831737,0.127215938592632,-0.19712877511582,-0.435261035380855,-0.155356457940301,1.22335487468439,0.146610334474479,0.244983808175204,0.103177112210034,0.261546583653814,0.38125165410889,0.0673182433224711,0.191783201141728,0.113746361462754,0.194802493436008,-0.415343856860352
"P27448;S419;",-0.18757388246048,-0.331978471287868,-0.249105740694866,-0.169646643601785,-0.355556621960843,-0.0435604683984012,-0.251836778159428,-0.358373897757737,-0.121300162139686,0.381270750918426,-0.0141866866894393,-0.258480099377784,-0.14444566123114,-0.226601793249705,0.197922521979021,0.0195898110455455,0.212919857359185,0.0191768302423768,-0.0618463957312457,-0.0801020302645407,0.211960354641798,0.197651719971626,0.494618267456945,0.0726626139393597,0.259643843535857,0.429306376450351,0.396410569544301,0.0430096431562922,0.270861746762215,0.0455263552746377,0.220734741498538,0.285850848136228,-0.407440563096449,-0.343989728809085,-0.379432266579149,-0.294479176391389,-0.322840186555333,0.162646273151207,0.12211071483724,0.119985629652009,0.144777765688371,0.118391046092992,-0.0301038113857218,-0.0372348607461457,0.25995867281144,-0.525235993866626,0.0677188381589802,0.297973832102327,-0.389846276428144,-0.346764783318003,0.242380448321682,-0.34829838142755,0.373069018017588,0.421841092807969,0.0347985697882454,-0.020634199031754,0.0495265428520434,-0.00157681338503281,-0.0587909309413558,0.13748688433118,0.137485506249607,-0.0588239659868673,-0.0291804158220271
"P27448;S469;",-0.260253905905735,-0.0486919229423232,-1.18169229678088,-0.752088050570616,-1.05946025121999,-0.777837901884648,-0.519199231351522,-0.465362101407194,-0.594432096062325,-0.173354450091077,0.33122543367786,-0.140225504352059,-0.166000519780256,0.145681383175943,-0.115195390882799,-0.426869937909166,0.269430807187491,-0.411797524646561,0.0466951948701783,0.231912553551357,0.301647254249755,0.0355239170850091,0.360105644716907,0.291106410592429,0.261065071328764,-0.533260014141912,0.311353397986688,0.730892242028981,0.339667181478493,0.662109290541361,0.592842775734555,0.6080752153372,0.941108512981035,0.851097275631885,0.864475910696313,0.794697372932321,0.625432187736825,0.299067879002306,-0.225490568968637,0.766043958720051,0.14528558696093,0.302040685008784,0.763775100832143,-0.926548191252245,0.376128481558791,-0.829581107124398,-0.613158006737731,0.207034482443539,-0.60672066074637,0.189069767567625,0.18224903787615,-0.557199742771283,0.417620744470313,-0.158621998280407,-0.127431802261843,-0.268599190021435,-0.0329457300187845,-0.75329190648944,0.26110415181072,0.0273915531307879,-0.766219675008052,-0.698378287431218,0.656951504137421
"P27448;T507;",-0.240647223834167,0.480879025757738,0.541664007362667,-0.135677954987342,0.781460936623877,0.220816637315657,-0.0900285743008524,0.422947495085227,0.174642219147322,-0.221063865904497,-0.0449469084014537,0.0521363621693566,0.292517664902816,0.534612063991961,0.0241103901960665,0.180334322122954,0.165925013782377,0.179330444384168,0.332676927507436,0.0292395864800782,-0.0489495815754541,0.0731578449622115,-0.327941236684165,0.251653443812886,0.103477412148273,-0.557045177159213,-0.0200734968288926,-0.43909903168541,-0.0919755955497644,0.0477595365934664,-0.5306036762586,-0.641557042724603,-0.781081651233635,-0.00162267658844737,-1.02681406560641,-0.893033025907258,-0.166463964828174,0.22460950117489,0.0537549562174732,-0.767111825445389,0.393787958535339,-0.711727793737083,-0.542630324009247,0.361945823450338,0.178252515915656,0.494411413261433,-0.0570140673311919,-0.138760424152461,0.369325791071366,-0.492167226861349,-0.096500592680872,0.359092483269713,0.191595778509909,0.303532954054797,0.0833961391670825,-0.00220941157106749,0.399838117445744,0.102711138037894,0.368215863408477,-0.124186146336967,-0.133531494014713,0.414784456309227,0.135867832022799
